loc_name,dc_city,division_name,dept_name,family_name,class_name,item,item_desc,av_cost,min_stock,max_stock,in_transit_qty,default_wh,tabc,item_status,rtv_nrtv,stock_on_hand,total_soh,total_value,date,family_name
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Kitchen Implement,Kitchen,100215906,Cheese Grater Large Size Gala,36,2,2,0,121,,ACTIVE,NRTV,10,10,360,2023-03-13,Kitchen Implement
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Health Mix,White Drink,102081826,Horlicks Diabetes Plus 400 gm Jar,492.0233,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Health Mix
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Housekeeping,Toilet Cleaner,100006668,Harpic Toilet Cleaner Opti Thick Orange 500 Ml Bottle,74.7458,0,0,0,121,,ACTIVE,NRTV,4,4,298.9832,2023-03-13,Housekeeping
SM Vijayawada NBS Ongole,Vijayawada,Staples,Edible Oil & Ghee,Edible Oil,Premium Oil,100125219,Fortune Rice Bran Health Oil 1 ltr PP,131.1314,68,68,0,121,,ACTIVE,NRTV,4,4,524.5256,2023-03-13,Edible Oil
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Housekeeping,Toilet Cleaner,102123643,Harpic Harpic Harpic Power Plus Sparkling Lemon 1000ml 24 nos Pack,169.875,3,3,0,121,,ACTIVE,,3,3,509.625,2023-03-13,Housekeeping
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Candy,102086758,CANDZEY CANDZEY ORANGE SLICE 100 gm Pack,19.7143,17,17,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Fruit Juice & Drink,Nectar,100033694,Tropicana Premium Mango 180ml Tetra ? 20,13.9784,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Fruit Juice & Drink
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Soap,100008721,Pears Soap Pure & Gentle 75 Gm Single.,39.911,12,12,0,121,,ACTIVE,NRTV,12,12,478.932,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Laundry,In-Wash,101981071,Ariel Matic Liquid Detergent TL 2500 ml Bottle,382.9059,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Laundry
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Culinary,Ketchup,102093984,Heinz Tomato Twizt Chili 200 gm Pouch,44.1964,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Culinary
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Bread,Sandwich Bread,100157120,Fresh Baked Jumbo Sandwich Bread 600 Gm.,27,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Bread
SM Vijayawada NBS Ongole,Vijayawada,Staples,Flours - Salt and Sugar,Salt and Sugar,Salt,100064526,more. Selecta Low Sodium Salt 1 Kg,17.5453,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Salt and Sugar
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Bread,Specialty Breads,100144148,Elite Fruity Bread 200 gm,15.6,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Bread
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Kitchen Implement,Kitchen,101544436,Anjali Squeeze Lemon with Opner 1 nos Bag,37.1124,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Kitchen Implement
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Oral Care,Tooth Paste,100533376,Colgate Kids 2-5 Toothpaste Strawberry 40g,43.5859,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Oral Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Carbonated Drink,Lemon/ Lime,100521592,Limca 2.25 ltr Pet Bottle,51.244,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Carbonated Drink
SM Vijayawada NBS Ongole,Vijayawada,Fresh,F&V,Fruit,Regular,100685309,BOM-Guava Packed,5,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Fruit
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Hair Care,Shampoo,101866134,Sesa Strong Roots Shampoo 200 ml Bottle,132.5893,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Hair Care
SM Vijayawada NBS Ongole,Vijayawada,Staples,Cereals & Pulses,Cereals,Basmati & Other Cereals,100704681,DU-Aeroplane Brown Basmati Rice 1 Kg Jar,75,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Cereals
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Sanitary,Bathroom Accessories,100065986,Iris Bath Loofah,17.5768,2,2,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Sanitary
SM Vijayawada NBS Ongole,Vijayawada,Fresh,F&V,Vegetables,Organics,101822116,Fresh Organic French Beans,40,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Vegetables
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Ice Cream and Dessert,Take Home,102018344,Heritage VANILLA 2000 ml Party Packs,129.6186,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Ice Cream and Dessert
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,DIY & Auto Accessories,Electricity,Bulbs,102119386,Philips Emergeny Led Bulb 12 Watt 1 nos Pack,351.48,2,2,0,121,,ACTIVE,,0,0,0,2023-03-13,Electricity
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Health Biscuit,100187423,Brit NutiChoice Digestive 500g,90.2013,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Bread,Rolls Buns & Pav,101986312,Dough Mantra burger bun 180 gm Pack,15.748,2,2,0,121,,ACTIVE,NRTV,2,2,31.496,2023-03-13,Bread
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Housekeeping,Room Care,102053949,Aer power pocket floral delight 10 gm Pouch,40.4339,32,32,0,121,,ACTIVE,NRTV,14,14,566.0746,2023-03-13,Housekeeping
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Cereal Bar,Granola Bar,100528826,Yoga BarNuts and Seeds38 gm Bar,25.4237,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Cereal Bar
SM Vijayawada NBS Ongole,Vijayawada,Staples,Cereals & Pulses,Cereals,Raw & Boiled Rice,100800374,Standard HMT Rice 25 Kg,1212.5,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Cereals
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Deodorants and Talcs,Women Deodorant,101999104,Nivea ROL ON GRN TEA NON ANTIPERSPRNT FEMLE 50 ml Bottle,163.1356,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Deodorants and Talcs
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Instant Prepared Food,Ready to Cook,100837588,LuckyCorn Appalam Papad200 gm Pouch,41.25,5,5,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Instant Prepared Food
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Men's Apparel,Men's Undergarments,Inner wear,102068481,Chromosome chromozome Trunk Assorted L Trunk44 Pack,130.6571,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Men's Undergarments
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Water,Purified Water,100053855,Kinley Water 500 Ml Bottle,6.1017,37,37,0,121,,ACTIVE,NRTV,19,19,115.9323,2023-03-13,Water
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Regular Biscuit,102021965,Britannia Nutri Choice Herbs 100 gm Pouch,21.6483,26,26,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Paper and Tissue-PC,Feminine Hygiene,101857004,Whisper WHISPER ULT NIGHTS XXL+ 6s 6 nos Pouch,113.633,12,12,0,121,,ACTIVE,NRTV,8,8,909.064,2023-03-13,Paper and Tissue-PC
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Cakes and Pastry,Cake,100148369,Winkies Cake Centre Filled Vanilla 30 gm,6.7373,7,7,0,121,,ACTIVE,NRTV,3,3,20.2119,2023-03-13,Cakes and Pastry
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Deodorants and Talcs,Women Deodorant,100110694,Nivea Womens Deo Pearl & Beauty 150 Ml,185.9746,6,6,0,121,,ACTIVE,NRTV,2,2,371.9492,2023-03-13,Deodorants and Talcs
SM Vijayawada NBS Ongole,Vijayawada,Others,Non Trading,Marketing,Marketing,102045022,Focus Store 2021.27,0.02,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Marketing
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Ice Cream and Dessert,Impulse,100060274,Kwality Walls Cornetto Choco Pista 120 Ml,37.05,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Ice Cream and Dessert
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Candy,101403365,LUVIT Chocorich Eclairs 374 gm Pouch,84.0678,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Spices,100050604,Eastern Kashmiri Chilli Powder 250 Gm,95.9524,3,3,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Chocolate,102064548,Nestle Kitkat Share & Snap 56.6 gm Pack.,28.0644,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Others,Non Trading,Non Trading,Non Trading Grocery Food,100451905,NON WOOVEN BAG 16 X 20,2.65,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Non Trading
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Oral Care,Tooth Paste,101487713,Sensodyne Herbal 70 gm Box,84.74,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Oral Care
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Kitchen Accessories,Containers,102106694,Magnus MODULOCK 1480 ML Container 1 nos Blister Pk,80,0,0,0,121,,ACTIVE,,0,0,0,2023-03-13,Kitchen Accessories
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Chocolate,100229631,Nestle Kitkat Chunky 43 gm,58.6731,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Culinary,Dessert,100154543,Weikfield Cooker Cake Mix Chocolate 150 gm,72.2857,2,2,0,121,,ACTIVE,NRTV,9,9,650.5713,2023-03-13,Culinary
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Chocolate,101719313,KIT KAT Dsrt Rich Choc Fdg10(6x150g)N1IN,119.2713,4,4,0,121,,ACTIVE,NRTV,13,13,1550.5269,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Women's Apparel,Women's Ethnic Wear,Fashion  Kurta,102090096,Karinee WOM EW DRESS PRNT TIER MALN ASSORT XL ASSORT XL nos Pack,370,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Women's Ethnic Wear
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Crisp Corn Snack,101504074,Too Yumm Veggie Stix Chilly Chatka 75 gm Pouch,25.9375,9,9,0,121,,ACTIVE,NRTV,-1,-1,-25.9375,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Shaving,Mens Blades,100161212,Laser Sport3 Trible Blade 5Pc Pouch,63.3898,12,12,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Shaving
SM Vijayawada NBS Ongole,Vijayawada,Staples,Flours - Salt and Sugar,Flours,Wheat Flour,101083547,Whole Wheat Atta loose,30.7404,58,58,0,121,,ACTIVE,NRTV,66.635,66.635,2048.386554,2023-03-13,Flours
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Men's Apparel,Men's Undergarments,Inner wear,102095066,Chromosome IT -10 Mens Trunk-1pc Pk Black XL nos Pack,117.0571,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Men's Undergarments
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Fashion Accessories,Womens,Hair Accessories,102095651,Unbranded BIG BANANA HAIRCLIP 2PC 1N Assorted 2 nos Blister Pk,32,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Womens
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Laundry,In-Wash,100164233,Triplex - Detergent Bar 250 Gm Bar,12.0509,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Laundry
SM Vijayawada NBS Ongole,Vijayawada,Staples,Cereals & Pulses,Pulses,Minor Pulses,101206123,3 S Kabuli Chana 1 Kg,137.4628,2,2,0,121,,ACTIVE,NRTV,4,4,549.8512,2023-03-13,Pulses
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Bread,Sandwich Bread,101986326,Dough Mantra milk elaichi bread 400 gm Pack,38.5,5,5,0,121,,ACTIVE,NRTV,1,1,38.5,2023-03-13,Bread
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Kitchen Accessories,Bottles,101057854,More Essentials Light wt single PET Bottle 1000ml,13.5,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Kitchen Accessories
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Shower and Bath,101813778,Red Hunt 3-IN-1-SHOWER GEL 200 ml Bottle,119.398,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Deodorants and Talcs,Men Deodorant,101384302,One8 Perfume Body Spray Active 200 ml Can,132.9407,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Deodorants and Talcs
SM Vijayawada NBS Ongole,Vijayawada,CDIT,Information Technology (IT),Computer Accessories,Others Accessories,102057338,AMBRANE ABCC 11 Type C 1 nos Box,65.25,0,0,0,121,,ACTIVE,NRTV,2,2,130.5,2023-03-13,Computer Accessories
SM Vijayawada NBS Ongole,Vijayawada,Fresh,F&V,Vegetables,Freshness Relevant,100111963,AMLA KG,55,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Vegetables
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Deodorants and Talcs,Men Deodorant,101135234,YardleyGentlemen Urbane150 ml Can,151.2736,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Deodorants and Talcs
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Dry Fruits,100798323,More.ChoiceCashew W 400 500 gm,323.565,2,2,0,121,,ACTIVE,NRTV,8,8,2588.52,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Fashion Accessories,Kids,Winter Accessories,101021284,RitexKidsPremium Gloves17 CM Pouch,37,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Kids
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Cream Biscuit,100187425,Britannia Treat Jim Jam (4+1) 460 Gm On Pack Combi,72.161,2,2,0,121,,ACTIVE,NRTV,3,3,216.483,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Oral Care,Tooth Paste,100111450,Pepsodent Expert Toothpaste Whitening 140g.,82.3698,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Oral Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Instant Prepared Food,Ready to Cook,100130556,Kitchen'S Promise Chilli Papad 200 gm Pouch,33.4,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Instant Prepared Food
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,DIY & Auto Accessories,Building Hardware,Hooks and Ropes,101871516,3M Command TM Small Utility Hooks,61.0192,9,9,0,121,,ACTIVE,NRTV,3,3,183.0576,2023-03-13,Building Hardware
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Spices,100354577,Kitchen`S Promise . Hing(Asafoetida) 50 Gm Bottle,40.2381,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Fruit Juice & Drink,Fruit Drinks,102118124,Appy Classic Tetra 125 ml Tetra Pk,6.875,0,0,0,121,,ACTIVE,,0,0,0,2023-03-13,Fruit Juice & Drink
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Lip Care,100325580,Himalaya Rich Cocoa Butter Lip Care 4.5 Gm Tube.,104.4068,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,OTC,First Aid,100125076,My- Best of care Cotton Buds 80 Sticks Pouch,10.03,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,OTC
SM Vijayawada NBS Ongole,Vijayawada,Staples,Flours - Salt and Sugar,Flours,Wheat Flour,100146593,Elite Maida 1 kg,45.5903,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Flours
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Footwear,Men's Casual Footwear,EB,102038762,AW21 AEROWALK 4366 BROWN 9,194.6645,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Men's Casual Footwear
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Luggage,Luggage,Backpack,101808917,MBE Superman Ready For Action School Bag 14,255,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Luggage
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Water,Purified Water,100004963,Bisleri Drinking Water 500 Ml Bottle,5.2523,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Water
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Oral Care,Tooth Paste,101877671,Dabur Dant Rakshak 175 gm Box,61.4737,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Oral Care
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Crockery,Dessert Crockery,102053289,Gupta Glass Dazzle Bowls - 400 ml - 4 pc set L ml Box,82,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Crockery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Laundry,In-Wash,101857071,Tide Detergent Powder Lemon & Mint 5 kg Pouch,507.155,2,2,0,121,,ACTIVE,NRTV,4,4,2028.62,2023-03-13,Laundry
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Bread,Rolls Buns & Pav,100086357,Just Bread Pav 200 Gm,26,2,2,0,121,,ACTIVE,NRTV,2,2,52,2023-03-13,Bread
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Instant Prepared Food,Instant Noodle,100021474,Maggi 2 Minute Noodles Masala 280 Gm,43.251,19,19,0,121,,ACTIVE,NRTV,5,5,216.255,2023-03-13,Instant Prepared Food
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Pet Food,Dog Food,102053313,Pedigree Biscrok with Chicken 500g gm Pack.,95.7585,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Pet Food
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Crisp Corn Snack,101859665,Bingo TEDHE MEDHE TADKA MASALA 90 gm Pouch,13.5268,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Facial Cleanser,100523868,Lotus WhiteGlow 3in1 Deep Clnsg Facial Foam 100ml,149.3898,0,0,0,121,,ACTIVE,RTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Cookie,100022741,Britannia Good Day Nuts Cookie 100 Gm.,14.4235,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Fruit Juice & Drink,Nectar,100802589,Paper Boat Mixed Fruit 1 Ltr Tetra Pk,73.6607,,,0,121,,ACTIVE,RTV,0,0,0,2023-03-13,Fruit Juice & Drink
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Organics,Organic Food,101860060,Organic Tattva Refined Wheat Flour (Maida) 500 gm Pouch,36.3691,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Organics
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Liquid Hand Soap,100615503,Santoor Handwash Classic Promo Pack BOGO 750ml Pouch,143.672,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Soap,100100236,Dettol Soap Cool 120 Gm Single,51.2813,6,6,0,121,,ACTIVE,NRTV,1,1,51.2813,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,Staples,Flours - Salt and Sugar,Flours,Other Flours,101136856,More. Ragi Flour loose,37.7528,9,9,0,121,,ACTIVE,NRTV,65.251,65.251,2463.407953,2023-03-13,Flours
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Paper and Tissue-HC,Facial Tissue,100082379,more Quality 1st Facial Tissue 2 Ply 20Cm X 20Cm 100 Pulls,24.64,2,2,0,121,,ACTIVE,NRTV,2,2,49.28,2023-03-13,Paper and Tissue-HC
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Fruit Juice & Drink,Nectar,100158807,B natural Mix Fruit 1 ltr Tetra Pk,90.2455,4,4,0,121,,ACTIVE,NRTV,4,4,360.982,2023-03-13,Fruit Juice & Drink
SM Vijayawada NBS Ongole,Vijayawada,Fresh,F&V,Vegetables,Non -Freshness Relavant,100112991,SWEET POTATO KG,30,,,0,121,,ACTIVE,NRTV,2.259,2.259,67.77,2023-03-13,Vegetables
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Breakfast Cereal,Cereal with Flavour,101220623,Nestle Koko Krunch 350 g,138.2821,0,0,0,121,,ACTIVE,NRTV,1,1,138.2821,2023-03-13,Breakfast Cereal
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Short Life Dairy,Paneer,100090086,Nandini Paneer 200 Gm Pouch,31.35,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Short Life Dairy
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Spices,100148459,Smith and jones ginger garlic paste 200gm,35.7143,2,2,0,121,,ACTIVE,NRTV,6,6,214.2858,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Culinary,Pickle and Chutney,100113820,Priya Pickle Tomato With Garlic 300 gm,76.3518,9,9,0,121,,ACTIVE,NRTV,8,8,610.8144,2023-03-13,Culinary
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Regular Biscuit,101846033,BRIT VITA MARIE GOLD 978g,111.8496,2,2,0,121,,ACTIVE,NRTV,7,7,782.9472,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Regular Biscuit,100115198,PARLE G BISCUITS GLUCO 100 GM ,7.3848,2,2,0,121,,ACTIVE,NRTV,12,12,88.6176,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Cracker,101808857,PARLE MONACO MONACO 800 GM BIG,95.6949,2,2,0,121,,ACTIVE,NRTV,1,1,95.6949,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Spices,100042588,Chandan Sweety Imli 90 Gm,53.037,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Footwear,Men's Homewear,EB,101857713,Bata Sunshine Jack Printed Flipflop 8 nos,62.2285,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Men's Homewear
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,OTC,OTC lifestyle,100122881,Kamasutra Condoms Ribbed 12 S,82.8,4,4,0,121,,ACTIVE,RTV,3,3,248.4,2023-03-13,OTC
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Instant Prepared Food,Ready to Cook,100104392,Gits Gulab Jamun Mix 200 Gm Pouch,71.1864,0,0,0,121,,ACTIVE,NRTV,10,10,711.864,2023-03-13,Instant Prepared Food
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Instant Prepared Food,Ready to Cook,100630542,more KP RTF Pani Puri Spiral 150 gm pouch,19.2,2,2,0,121,,ACTIVE,NRTV,20,20,384,2023-03-13,Instant Prepared Food
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Fashion Accessories,Unisex,Hair Accessories,101870729,Zodiac Finger Comb,20.54,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Unisex
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Lip Care,100214403,Maybelline Baby Lips Pink Lolita lip balm 4.5 gm,107.4153,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Beauty,Color Cosmetics,101074728,Elle1824072-41 Nail Pops5 ml Bottle,34.1495,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Beauty
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Body Care,100689201,Nivea Body Lotion Smooth Milk 120 Ml Bottle,87.0339,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Staples,Flours - Salt and Sugar,Flours,Wheat Flour,101883500,OPP Sooji 500 gm Pouch,16,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Flours
